0 0.000000 0.310083
1 0.000000 0.320583
2 0.000000 0.303000
3 0.000000 0.310667
4 0.000000 0.308500
5 0.000000 0.310667
6 0.000000 0.312333
7 0.000000 0.312833
8 0.000000 0.304417
9 0.000000 0.311250
10 0.000000 0.316000
11 0.000000 0.318333
12 0.000000 0.321917
13 0.000000 0.311083
14 0.000000 0.316083
15 0.000000 0.310917
16 0.000000 0.310917
17 0.000000 0.314750
18 0.000000 0.319583
19 0.000000 0.317833
20 0.000000 0.316833
21 0.000000 0.316417
22 0.000000 0.310167
23 0.000000 0.308000
24 0.000000 0.314917
25 0.000000 0.307167
26 0.000000 0.312500
27 0.000000 0.309667
28 0.000000 0.313750
29 0.000000 0.319667
0 0.025000 0.311333
1 0.025000 0.317750
2 0.025000 0.313083
3 0.025000 0.318417
4 0.025000 0.313250
5 0.025000 0.314917
6 0.025000 0.315333
7 0.025000 0.317833
8 0.025000 0.309833
9 0.025000 0.308083
10 0.025000 0.307750
11 0.025000 0.313667
12 0.025000 0.313417
13 0.025000 0.316083
14 0.025000 0.303583
15 0.025000 0.309083
16 0.025000 0.321000
17 0.025000 0.308083
18 0.025000 0.311000
19 0.025000 0.310417
20 0.025000 0.320500
21 0.025000 0.307417
22 0.025000 0.308667
23 0.025000 0.318583
24 0.025000 0.311250
25 0.025000 0.309083
26 0.025000 0.306833
27 0.025000 0.321417
28 0.025000 0.310333
29 0.025000 0.310167
0 0.050000 0.307833
1 0.050000 0.311667
2 0.050000 0.315583
3 0.050000 0.315250
4 0.050000 0.314917
5 0.050000 0.314667
6 0.050000 0.317500
7 0.050000 0.313250
8 0.050000 0.313500
9 0.050000 0.309917
10 0.050000 0.310667
11 0.050000 0.313750
12 0.050000 0.318417
13 0.050000 0.313250
14 0.050000 0.314750
15 0.050000 0.318250
16 0.050000 0.317500
17 0.050000 0.319833
18 0.050000 0.315000
19 0.050000 0.311750
20 0.050000 0.307500
21 0.050000 0.317000
22 0.050000 0.313833
23 0.050000 0.320083
24 0.050000 0.315750
25 0.050000 0.320417
26 0.050000 0.319250
27 0.050000 0.317667
28 0.050000 0.317167
29 0.050000 0.320417
0 0.075000 0.317833
1 0.075000 0.321000
2 0.075000 0.314583
3 0.075000 0.322833
4 0.075000 0.317000
5 0.075000 0.312333
6 0.075000 0.322000
7 0.075000 0.315333
8 0.075000 0.322333
9 0.075000 0.320750
10 0.075000 0.319750
11 0.075000 0.316167
12 0.075000 0.311833
13 0.075000 0.326583
14 0.075000 0.315167
15 0.075000 0.316000
16 0.075000 0.318667
17 0.075000 0.322500
18 0.075000 0.319917
19 0.075000 0.315667
20 0.075000 0.320167
21 0.075000 0.322083
22 0.075000 0.315083
23 0.075000 0.317417
24 0.075000 0.324250
25 0.075000 0.314083
26 0.075000 0.315750
27 0.075000 0.314333
28 0.075000 0.320500
29 0.075000 0.314250
0 0.100000 0.329083
1 0.100000 0.323833
2 0.100000 0.318583
3 0.100000 0.329000
4 0.100000 0.329250
5 0.100000 0.323750
6 0.100000 0.310750
7 0.100000 0.321333
8 0.100000 0.319500
9 0.100000 0.324083
10 0.100000 0.316833
11 0.100000 0.316917
12 0.100000 0.325000
13 0.100000 0.320750
14 0.100000 0.321167
15 0.100000 0.310917
16 0.100000 0.315333
17 0.100000 0.320667
18 0.100000 0.324583
19 0.100000 0.326667
20 0.100000 0.320250
21 0.100000 0.311833
22 0.100000 0.328583
23 0.100000 0.317667
24 0.100000 0.323750
25 0.100000 0.331917
26 0.100000 0.319917
27 0.100000 0.317917
28 0.100000 0.316917
29 0.100000 0.326750
0 0.125000 0.328583
1 0.125000 0.325000
2 0.125000 0.336083
3 0.125000 0.328000
4 0.125000 0.331667
5 0.125000 0.334333
6 0.125000 0.320917
7 0.125000 0.324250
8 0.125000 0.331583
9 0.125000 0.331417
10 0.125000 0.323250
11 0.125000 0.326500
12 0.125000 0.326083
13 0.125000 0.327833
14 0.125000 0.334500
15 0.125000 0.329000
16 0.125000 0.334833
17 0.125000 0.333583
18 0.125000 0.323417
19 0.125000 0.332167
20 0.125000 0.326250
21 0.125000 0.322000
22 0.125000 0.327750
23 0.125000 0.328500
24 0.125000 0.324833
25 0.125000 0.328333
26 0.125000 0.337250
27 0.125000 0.332333
28 0.125000 0.327167
29 0.125000 0.327917
0 0.150000 0.336667
1 0.150000 0.335833
2 0.150000 0.334833
3 0.150000 0.331917
4 0.150000 0.332333
5 0.150000 0.332250
6 0.150000 0.338750
7 0.150000 0.333167
8 0.150000 0.335000
9 0.150000 0.323583
10 0.150000 0.331333
11 0.150000 0.329500
12 0.150000 0.326333
13 0.150000 0.328083
14 0.150000 0.326000
15 0.150000 0.338500
16 0.150000 0.336667
17 0.150000 0.341083
18 0.150000 0.326667
19 0.150000 0.328583
20 0.150000 0.323000
21 0.150000 0.332667
22 0.150000 0.342583
23 0.150000 0.334000
24 0.150000 0.332750
25 0.150000 0.328833
26 0.150000 0.332250
27 0.150000 0.330667
28 0.150000 0.335667
29 0.150000 0.334167
0 0.175000 0.338000
1 0.175000 0.345500
2 0.175000 0.337750
3 0.175000 0.341417
4 0.175000 0.344167
5 0.175000 0.341083
6 0.175000 0.331750
7 0.175000 0.341333
8 0.175000 0.339167
9 0.175000 0.340417
10 0.175000 0.336417
11 0.175000 0.343500
12 0.175000 0.346750
13 0.175000 0.332667
14 0.175000 0.334333
15 0.175000 0.340500
16 0.175000 0.351917
17 0.175000 0.337750
18 0.175000 0.345833
19 0.175000 0.344250
20 0.175000 0.345417
21 0.175000 0.349500
22 0.175000 0.344167
23 0.175000 0.348917
24 0.175000 0.347833
25 0.175000 0.340667
26 0.175000 0.338833
27 0.175000 0.341417
28 0.175000 0.326833
29 0.175000 0.349583
0 0.200000 0.357000
1 0.200000 0.344750
2 0.200000 0.349500
3 0.200000 0.358750
4 0.200000 0.346250
5 0.200000 0.354167
6 0.200000 0.352333
7 0.200000 0.340750
8 0.200000 0.332417
9 0.200000 0.348917
10 0.200000 0.351667
11 0.200000 0.350000
12 0.200000 0.344083
13 0.200000 0.339167
14 0.200000 0.338500
15 0.200000 0.339333
16 0.200000 0.344833
17 0.200000 0.351083
18 0.200000 0.346333
19 0.200000 0.342083
20 0.200000 0.346750
21 0.200000 0.342083
22 0.200000 0.357333
23 0.200000 0.348833
24 0.200000 0.346917
25 0.200000 0.349667
26 0.200000 0.349250
27 0.200000 0.352417
28 0.200000 0.340500
29 0.200000 0.352167
0 0.225000 0.352833
1 0.225000 0.353667
2 0.225000 0.365000
3 0.225000 0.359583
4 0.225000 0.359000
5 0.225000 0.361833
6 0.225000 0.359917
7 0.225000 0.352833
8 0.225000 0.357083
9 0.225000 0.341250
10 0.225000 0.371167
11 0.225000 0.359750
12 0.225000 0.353167
13 0.225000 0.363833
14 0.225000 0.355917
15 0.225000 0.360083
16 0.225000 0.362333
17 0.225000 0.362917
18 0.225000 0.363500
19 0.225000 0.364083
20 0.225000 0.365833
21 0.225000 0.360000
22 0.225000 0.345833
23 0.225000 0.358000
24 0.225000 0.351417
25 0.225000 0.357667
26 0.225000 0.353083
27 0.225000 0.363250
28 0.225000 0.364417
29 0.225000 0.359083
0 0.250000 0.374583
1 0.250000 0.359083
2 0.250000 0.386167
3 0.250000 0.366583
4 0.250000 0.365417
5 0.250000 0.373917
6 0.250000 0.376167
7 0.250000 0.369500
8 0.250000 0.367000
9 0.250000 0.373167
10 0.250000 0.378500
11 0.250000 0.374833
12 0.250000 0.385583
13 0.250000 0.376167
14 0.250000 0.381917
15 0.250000 0.378500
16 0.250000 0.371417
