0	0.	-0.0024889999999999635
1	0.	0.0010659999999999559
2	0.	0.0012559999999999794
3	0.	0.006024000000000029
4	0.	0.007965999999999973
5	0.	0.010254999999999959
6	0.	0.007454000000000016
7	0.	0.012174000000000018
8	0.	0.010947999999999958
9	0.	0.012164000000000008
10	0.	0.015025999999999984
11	0.	0.016173999999999966
12	0.	0.018585000000000018
13	0.	0.017276999999999987
14	0.	0.015125999999999973
15	0.	0.022230000000000028
16	0.	0.019744999999999957
17	0.	0.017201000000000022
18	0.	0.016019000000000005
19	0.	0.017567999999999973
20	0.	0.014235999999999971
21	0.	0.011595000000000022
22	0.	0.012221000000000037
23	0.	0.011128000000000027
24	0.	0.009211999999999998
25	0.	0.008768000000000054
26	0.	0.010535000000000017
27	0.	0.004643000000000008
28	0.	0.003968000000000027
29	0.	0.0027249999999999774
0	0.025	-0.001917000000000002
1	0.025	0.0019159999999999733
2	0.025	0.0020070000000000365
3	0.025	0.009907
4	0.025	0.005778999999999979
5	0.025	0.0046820000000000195
6	0.025	0.008286999999999989
7	0.025	0.008655999999999997
8	0.025	0.007284000000000013
9	0.025	0.014649000000000023
10	0.025	0.015458000000000027
11	0.025	0.019988000000000006
12	0.025	0.020876000000000006
13	0.025	0.020241999999999982
14	0.025	0.02139000000000002
15	0.025	0.025853000000000015
16	0.025	0.02779100000000001
17	0.025	0.02433000000000002
18	0.025	0.024158999999999986
19	0.025	0.021021000000000012
20	0.025	0.01578099999999999
21	0.025	0.013985999999999998
22	0.025	0.010699999999999987
23	0.025	0.010055000000000036
24	0.025	0.00851099999999999
25	0.025	0.00847199999999998
26	0.025	0.007886999999999977
27	0.025	0.007707000000000019
28	0.025	0.0024759999999999782
29	0.025	0.0008070000000000022
0	0.05	0.0010720000000000174
1	0.05	-0.00013299999999999423
2	0.05	0.005157999999999996
3	0.05	0.0029599999999999627
4	0.05	0.007464999999999999
5	0.05	0.00967800000000002
6	0.05	0.008027000000000006
7	0.05	0.01456099999999999
8	0.05	0.009960999999999998
9	0.05	0.011141999999999985
10	0.05	0.015039000000000025
11	0.05	0.02501500000000001
12	0.05	0.023849999999999982
13	0.05	0.03514600000000001
14	0.05	0.04718499999999998
15	0.05	0.061434000000000044
16	0.05	0.042540999999999995
17	0.05	0.03402499999999997
18	0.05	0.03175699999999998
19	0.05	0.02209899999999998
20	0.05	0.021531999999999996
21	0.05	0.018718000000000012
22	0.05	0.017098000000000002
23	0.05	0.012731999999999966
24	0.05	0.01178499999999999
25	0.05	0.007478999999999958
26	0.05	0.009618000000000015
27	0.05	0.0031729999999999814
28	0.05	0.0034600000000000186
29	0.05	0.00257099999999999
0	0.075	-0.00009399999999998299
1	0.075	-0.00121899999999997
2	0.075	0.005143999999999982
3	0.075	0.007969000000000004
4	0.075	0.007404999999999995
5	0.075	0.0046780000000000155
6	0.075	0.005290000000000017
7	0.075	0.009199000000000013
8	0.075	0.01531699999999997
9	0.075	0.015205999999999997
10	0.075	0.021189999999999987
11	0.075	0.032959000000000016
12	0.075	0.086476
13	0.075	0.039493
14	0.075	0.0043680000000000385
15	0.075	-0.0006200000000000649
16	0.075	0.004269999999999996
17	0.075	0.052988000000000035
18	0.075	0.11688699999999996
19	0.075	0.05048700000000006
20	0.075	0.02205700000000005
21	0.075	0.02723199999999998
22	0.075	0.017869000000000024
23	0.075	0.016027999999999987
24	0.075	0.018355999999999983
25	0.075	0.009965999999999975
26	0.075	0.011882000000000004
27	0.075	0.009826000000000001
28	0.075	0.001754999999999951
29	0.075	0.0013079999999999758
0	0.1	-0.0016559999999999908
1	0.1	-0.0022000000000000353
2	0.1	0.00036400000000003097
3	0.1	0.0069290000000000185
4	0.1	0.007753999999999983
5	0.1	0.006411999999999973
6	0.1	0.010075
7	0.1	0.013007000000000046
8	0.1	0.014256000000000046
9	0.1	0.049808000000000074
10	0.1	0.08138299999999998
11	0.1	0.010807999999999929
12	0.1	-0.0017759999999999998
13	0.1	-0.0020690000000000985
14	0.1	-0.0018139999999999823
15	0.1	-0.0010939999999999284
16	0.1	-0.002811000000000008
17	0.1	-0.002215000000000078
18	0.1	0.002322999999999964
19	0.1	0.012686000000000086
20	0.1	0.054153999999999924
21	0.1	0.060838999999999976
22	0.1	0.028791999999999984
23	0.1	0.01399900000000004
24	0.1	0.012836000000000014
25	0.1	0.014608999999999983
26	0.1	0.009106999999999976
27	0.1	0.009227999999999958
28	0.1	0.001664999999999972
29	0.1	-0.00029200000000001447
0	0.125	0.0015520000000000533
1	0.125	0.001226999999999978
2	0.125	0.007467999999999975
3	0.125	0.008890000000000009
4	0.125	0.007030000000000036
5	0.125	0.013674999999999993
6	0.125	0.009060999999999986
7	0.125	0.023959000000000008
8	0.125	0.09331
9	0.125	0.03323100000000001
10	0.125	-0.0024729999999999475
11	0.125	-0.00544
12	0.125	-0.0022900000000000142
13	0.125	-0.0009710000000000552
14	0.125	-0.0006950000000000012
