0 0.250000 0.390427
1 0.250000 0.373958
2 0.250000 0.380698
3 0.250000 0.382042
4 0.250000 0.383156
5 0.250000 0.388521
6 0.250000 0.387979
7 0.250000 0.393823
8 0.250000 0.399521
9 0.250000 0.407417
10 0.250000 0.401854
11 0.250000 0.414927
12 0.250000 0.412583
13 0.250000 0.420677
14 0.250000 0.425510
15 0.250000 0.436812
16 0.250000 0.440917
17 0.250000 0.453729
18 0.250000 0.469667
19 0.250000 0.503031
20 0.250000 0.563729
21 0.250000 0.635948
22 0.250000 0.722177
23 0.250000 0.817177
24 0.250000 0.866125
25 0.250000 0.894719
26 0.250000 0.915427
27 0.250000 0.927115
28 0.250000 0.889687
29 0.250000 0.649125
0 0.252500 0.389219
1 0.252500 0.374021
2 0.252500 0.378000
3 0.252500 0.384635
4 0.252500 0.384531
5 0.252500 0.392188
6 0.252500 0.388062
7 0.252500 0.395646
8 0.252500 0.395604
9 0.252500 0.408052
10 0.252500 0.409385
11 0.252500 0.415375
12 0.252500 0.423812
13 0.252500 0.429865
14 0.252500 0.431844
15 0.252500 0.438385
16 0.252500 0.452594
17 0.252500 0.459313
18 0.252500 0.483521
19 0.252500 0.536687
20 0.252500 0.592125
21 0.252500 0.682385
22 0.252500 0.762792
23 0.252500 0.832979
24 0.252500 0.879333
25 0.252500 0.908448
26 0.252500 0.927677
27 0.252500 0.937219
28 0.252500 0.894854
29 0.252500 0.665219
0 0.255000 0.394000
1 0.255000 0.377927
2 0.255000 0.379833
3 0.255000 0.382500
4 0.255000 0.384688
5 0.255000 0.390667
6 0.255000 0.396115
7 0.255000 0.393344
8 0.255000 0.401792
9 0.255000 0.406187
10 0.255000 0.413865
11 0.255000 0.418583
12 0.255000 0.420187
13 0.255000 0.431521
14 0.255000 0.433635
15 0.255000 0.444313
16 0.255000 0.451854
17 0.255000 0.470417
18 0.255000 0.504083
19 0.255000 0.555823
20 0.255000 0.625833
21 0.255000 0.727865
22 0.255000 0.811010
23 0.255000 0.872927
24 0.255000 0.896375
25 0.255000 0.925010
26 0.255000 0.943063
27 0.255000 0.943656
28 0.255000 0.907458
29 0.255000 0.674281
0 0.257500 0.392990
1 0.257500 0.376063
2 0.257500 0.382427
3 0.257500 0.389375
4 0.257500 0.394115
5 0.257500 0.389396
6 0.257500 0.394958
7 0.257500 0.401458
8 0.257500 0.406771
9 0.257500 0.412458
10 0.257500 0.413156
11 0.257500 0.426500
12 0.257500 0.422615
13 0.257500 0.427042
14 0.257500 0.436927
15 0.257500 0.443688
16 0.257500 0.455510
17 0.257500 0.475250
18 0.257500 0.523156
19 0.257500 0.601740
20 0.257500 0.704115
21 0.257500 0.790375
22 0.257500 0.845812
23 0.257500 0.885625
24 0.257500 0.909667
25 0.257500 0.932375
26 0.257500 0.946187
27 0.257500 0.949896
28 0.257500 0.925885
29 0.257500 0.700177
0 0.260000 0.395396
1 0.260000 0.378437
2 0.260000 0.384156
3 0.260000 0.388979
4 0.260000 0.389229
5 0.260000 0.393000
6 0.260000 0.395708
7 0.260000 0.406073
8 0.260000 0.406115
9 0.260000 0.410542
10 0.260000 0.416604
11 0.260000 0.423854
12 0.260000 0.427156
13 0.260000 0.438292
14 0.260000 0.444094
15 0.260000 0.448906
16 0.260000 0.462781
17 0.260000 0.498312
18 0.260000 0.554719
19 0.260000 0.635833
20 0.260000 0.723156
21 0.260000 0.804781
22 0.260000 0.863990
23 0.260000 0.897687
24 0.260000 0.919406
25 0.260000 0.934312
26 0.260000 0.947302
27 0.260000 0.955927
28 0.260000 0.928021
29 0.260000 0.701958
0 0.262500 0.393917
1 0.262500 0.381396
2 0.262500 0.380135
3 0.262500 0.390427
4 0.262500 0.390917
5 0.262500 0.395583
6 0.262500 0.400094
7 0.262500 0.400115
8 0.262500 0.407771
9 0.262500 0.411219
10 0.262500 0.411042
11 0.262500 0.418094
12 0.262500 0.432417
13 0.262500 0.434583
14 0.262500 0.450615
15 0.262500 0.458531
16 0.262500 0.482250
17 0.262500 0.525083
18 0.262500 0.591208
19 0.262500 0.681677
20 0.262500 0.765625
21 0.262500 0.832187
22 0.262500 0.872385
23 0.262500 0.905969
24 0.262500 0.926438
25 0.262500 0.945937
26 0.262500 0.949240
27 0.262500 0.959406
28 0.262500 0.939781
29 0.262500 0.707458
0 0.265000 0.398229
1 0.265000 0.383948
2 0.265000 0.386885
3 0.265000 0.389927
4 0.265000 0.390323
