0 0.150000 0.339073
1 0.150000 0.348059
2 0.150000 0.362132
3 0.150000 0.380321
4 0.150000 0.403611
5 0.150000 0.435745
6 0.150000 0.574643
7 0.150000 0.874692
8 0.150000 0.971092
9 0.150000 0.989846
10 0.150000 0.995798
11 0.150000 0.998190
12 0.150000 0.999000
13 0.150000 0.999437
14 0.150000 0.999783
15 0.150000 0.999872
16 0.150000 0.999870
17 0.150000 0.999667
18 0.150000 0.999394
19 0.150000 0.997897
20 0.150000 0.995107
21 0.150000 0.990069
22 0.150000 0.973133
23 0.150000 0.855915
24 0.150000 0.589285
25 0.150000 0.438859
26 0.150000 0.402194
27 0.150000 0.373431
28 0.150000 0.355625
29 0.150000 0.344463
